7.286952000000000407e+04,4.382769999999999868e+02,6.268333333333334090e-02,9.999999999980009324e-01,9.999994506962790464e-01,4.450787496196198276e+02,5.184302867597408975e-10
7.288452000000000407e+04,4.392789999999999964e+02,6.685000000000000664e-02,9.999999999980001553e-01,9.999994507771768903e-01,4.450787496272948829e+02,5.182049835662622229e-10
7.289874000000000524e+04,4.402849999999999682e+02,7.068333333333333413e-02,9.999999999979998222e-01,9.999994508538907478e-01,4.450787496345730574e+02,5.179913927254888522e-10
7.291188000000000466e+04,4.412849999999999682e+02,7.614999999999999547e-02,9.999999999979992671e-01,9.999994509247984720e-01,4.450787496413003623e+02,5.177940194059184157e-10
7.292418000000000757e+04,4.422969999999999686e+02,8.221666666666666012e-02,9.999999999979987120e-01,9.999994509911906970e-01,4.450787496475992384e+02,5.176092601653946044e-10
7.293588000000000466e+04,4.432999999999999545e+02,8.574999999999999289e-02,9.999999999979983789e-01,9.999994510543600557e-01,4.450787496535924106e+02,5.174335101315810294e-10
7.294691999999999825e+04,4.443189999999999600e+02,9.231666666666665799e-02,9.999999999979979348e-01,9.999994511139803643e-01,4.450787496592487287e+02,5.172676704745546291e-10
7.295754000000000815e+04,4.453360000000000127e+02,9.573333333333332307e-02,9.999999999979976018e-01,9.999994511713451439e-01,4.450787496646912018e+02,5.171081379671086973e-10
7.296726000000000931e+04,4.463389999999999418e+02,1.032166666666666649e-01,9.999999999979970466e-01,9.999994512238601363e-01,4.450787496696735275e+02,5.169621213319407756e-10
7.297625999999999476e+04,4.473419999999999845e+02,1.114166666666666639e-01,9.999999999979968246e-01,9.999994512724946771e-01,4.450787496742876215e+02,5.168269185119348482e-10
7.298513999999999942e+04,4.483739999999999668e+02,1.162333333333333413e-01,9.999999999979967136e-01,9.999994513204898405e-01,4.450787496788411204e+02,5.166935160673502752e-10
7.299341999999999825e+04,4.493750000000000000e+02,1.209166666666666584e-01,9.999999999979964915e-01,9.999994513652501471e-01,4.450787496830877217e+02,5.165691254180287879e-10
7.300115999999998894e+04,4.503899999999999864e+02,1.311333333333333517e-01,9.999999999979961585e-01,9.999994514070986718e-01,4.450787496870580640e+02,5.164528446358707178e-10
7.300836000000000058e+04,4.513909999999999627e+02,1.389666666666666550e-01,9.999999999979959364e-01,9.999994514460337491e-01,4.450787496907519767e+02,5.163446747331013233e-10
7.301544000000000233e+04,4.523929999999999723e+02,1.416166666666666685e-01,9.999999999979956034e-01,9.999994514843257853e-01,4.450787496943847827e+02,5.162383059464767714e-10
7.302155999999999767e+04,4.534139999999999873e+02,1.667500000000000093e-01,9.999999999979952703e-01,9.999994515174304155e-01,4.450787496975256659e+02,5.161463585722624182e-10
7.302786000000000058e+04,4.544279999999999973e+02,1.609666666666666468e-01,9.999999999979951593e-01,9.999994515515129301e-01,4.450787497007592037e+02,5.160517064587116454e-10
7.303380000000000291e+04,4.554529999999999745e+02,1.726000000000000034e-01,9.999999999979949372e-01,9.999994515836524434e-01,4.450787497038083984e+02,5.159624608573666491e-10
7.303919999999999709e+04,4.564749999999999659e+02,1.892500000000000016e-01,9.999999999979947152e-01,9.999994516128737354e-01,4.450787497065807088e+02,5.158813274845389090e-10
7.304441999999999825e+04,4.574809999999999945e+02,1.926666666666666805e-01,9.999999999979944931e-01,9.999994516411242484e-01,4.450787497092609328e+02,5.158028975146651374e-10
7.304952000000000407e+04,4.585099999999999909e+02,2.018333333333333368e-01,9.999999999979943821e-01,9.999994516687285007e-01,4.450787497118797660e+02,5.157262693301328720e-10
