0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000056e-01,2.000000000000000000e+00,1.000000000000000056e-01
4.430452817582957586e-02,1.855750596258901153e+00,9.152250667136922757e-02,2.000140211249178623e+00,-1.195006466650799619e-02
1.009749473657905461e-01,1.797039214983811251e+00,8.120694982739616596e-02,1.999459242013185367e+00,-1.202717151031324275e-02
1.777151649486873319e-01,1.773335739227965391e+00,6.752783036992186794e-02,1.998535918526068267e+00,-1.203644235089196095e-02
2.784518002884293630e-01,1.761209031459937568e+00,4.973408734944944481e-02,1.997322793812391195e+00,-1.204863701110025359e-02
4.147871988982538838e-01,1.749256459651960416e+00,2.580925582091222678e-02,1.995679008959004630e+00,-1.206521577768020909e-02
6.031620743731870293e-01,1.733537381256561982e+00,-6.983530090611787117e-03,1.993404060307266024e+00,-1.208822613486558624e-02
7.980609566933087873e-01,1.717407495360426140e+00,-4.058795037324822164e-02,1.991045744572676801e+00,-1.211219543394211236e-02
9.929598390134305452e-01,1.701258260453324844e+00,-7.385733195260896222e-02,1.988682742641808998e+00,-1.213631976858756817e-02
1.169264609322798298e+00,1.684841711787549379e+00,-1.036683999566553188e-01,1.986541118107290060e+00,-1.215827510195307236e-02
1.334990567828039598e+00,1.668511742747665227e+00,-1.314348618188357909e-01,1.984524458077456810e+00,-1.217902464288571872e-02
1.512789474530460199e+00,1.651381679495773414e+00,-1.609354752263201238e-01,1.982357050894473893e+00,-1.220142738689249974e-02
1.720486604264291675e+00,1.631534221624616920e+00,-1.950121212404689053e-01,1.979820118481582236e+00,-1.222775954918914505e-02
1.953786592514315412e+00,1.609135730962638622e+00,-2.327834909942674557e-01,1.976963911469994395e+00,-1.225755727027317936e-02
2.186054182508659238e+00,1.585887456889218061e+00,-2.698452064165841602e-01,1.974113410604893204e+00,-1.228745407238353467e-02
2.403803194699891232e+00,1.562249879136521136e+00,-3.040886547574076504e-01,1.971434757370972291e+00,-1.231570402462949139e-02
2.622587194139573974e+00,1.537636591797717722e+00,-3.379814560731567719e-01,1.968737154035692605e+00,-1.234430105228235229e-02
2.870868417700557895e+00,1.509104516700172427e+00,-3.757924940701753425e-01,1.965668240862577631e+00,-1.237701303896060305e-02
3.173613124901115690e+00,1.472753033993539074e+00,-4.209194795023550872e-01,1.961915080281210422e+00,-1.241728522944042339e-02
3.543082129929229218e+00,1.425042322974925835e+00,-4.744446855456873058e-01,1.957318111651971781e+00,-1.246701407571127775e-02
3.990068735730255778e+00,1.360039310710434268e+00,-5.367207800068672929e-01,1.951731919082397404e+00,-1.252805189632835367e-02
4.349245381675730826e+00,1.300841262935766407e+00,-5.845435970318529906e-01,1.947223221324773768e+00,-1.257779930972037843e-02
4.708422027621205430e+00,1.231708778069701804e+00,-6.300696447231197705e-01,1.942696538088749980e+00,-1.262820187725612921e-02
5.220235245318042061e+00,1.099346145964964938e+00,-6.899571430441856501e-01,1.936214646135978601e+00,-1.270116002892643196e-02
5.591950173512364231e+00,9.291944897585813212e-01,-7.280146217980052459e-01,1.931483448900484623e+00,-1.275501633501156980e-02
5.890448343796952813e+00,5.529940981584156035e-01,-7.513836054469958947e-01,1.927669576945578722e+00,-1.279880503204641404e-02
5.950147977853870174e+00,3.598452671175954021e-01,-7.541540515078601903e-01,1.926905229983240542e+00,-1.280761911816599881e-02
6.009847611910787535e+00,3.252799228161568079e-02,-7.554176028376855534e-01,1.926140356147346910e+00,-1.281645960550401898e-02
6.083708027550779995e+00,-7.353303885653106331e-01,-7.531222184032267952e-01,1.925193322842123411e+00,-1.282741693183255156e-02
6.157568443190772456e+00,-1.668573809003403241e+00,-7.440074048991153211e-01,1.924245478962967493e+00,-1.283840646160438678e-02
6.182216220453247146e+00,-1.836421040892855405e+00,-7.396699495443408434e-01,1.923928995539613718e+00,-1.284207971684533586e-02
6.206863997715721837e+00,-1.930098669717826398e+00,-7.350158065791527751e-01,1.923612421520384697e+00,-1.284575737021649740e-02
6.265044990241920964e+00,-2.004064372312865494e+00,-7.235010997068929139e-01,1.922864789796382645e+00,-1.285444940947232800e-02
6.318338435601266845e+00,-2.013939899153380342e+00,-7.127841198736585282e-01,1.922179519248227164e+00,-1.286243578356458320e-02
6.394426873255372179e+00,-2.011691242563589999e+00,-6.974622430271325557e-01,1.921200402522927897e+00,-1.287385602173087007e-02
6.494423497200384254e+00,-2.005346157576531674e+00,-6.773731428057400139e-01,1.919912307936961771e+00,-1.288891595009209953e-02
6.628720408141508535e+00,-1.995331849317606432e+00,-6.504926943757508573e-01,1.918180003143951096e+00,-1.290923842697336114e-02
6.735996856377829189e+00,-1.988401082010900822e+00,-6.291105823646995221e-01,1.916794272293824486e+00,-1.292553923928880903e-02
6.843273304614149843e+00,-1.981452068660968679e+00,-6.078058508566550611e-01,1.915406788742596955e+00,-1.294191451353782392e-02
6.963981149623624134e+00,-1.972752525823920688e+00,-5.839238200690405334e-01,1.913843482580067423e+00,-1.296041565538132850e-02
7.089435254012482979e+00,-1.962860910164145212e+00,-5.592049093734814402e-01,1.912216334357573766e+00,-1.297973697564219243e-02
7.204467034902205747e+00,-1.954845219335921813e+00,-5.366378040399262250e-01,1.910722229229324887e+00,-1.299753447837374669e-02
7.308096476251502160e+00,-1.949131073181153750e+00,-5.163913414171049654e-01,1.909374468172185590e+00,-1.301363832330780859e-02
7.414747506460302340e+00,-1.942371766442137604e+00,-4.956296905201741376e-01,1.907985663615892502e+00,-1.303027559002041882e-02
7.538604269440157601e+00,-1.933469331736427543e+00,-4.716148525921343704e-01,1.906370574539894669e+00,-1.304968574013288217e-02
7.676340533714913761e+00,-1.922322923212995027e+00,-4.450314012003611652e-01,1.904571666383679585e+00,-1.307138616770189138e-02
7.787324486293299763e+00,-1.915468708306596213e+00,-4.237170135121900993e-01,1.903119978208693164e+00,-1.308895268654292933e-02
7.898308438871685766e+00,-1.908165377005793362e+00,-4.024894794268611964e-01,1.901666336009076197e+00,-1.310659870842596081e-02
8.029687928376500139e+00,-1.898409414688087438e+00,-3.774718235109096875e-01,1.899943020315027153e+00,-1.312758307208621716e-02
8.176859487428156825e+00,-1.886078275514062152e+00,-3.495908868732823804e-01,1.898009275112345851e+00,-1.315122427185463037e-02
8.292000027567976161e+00,-1.878831178976266392e+00,-3.278981794012409412e-01,1.896493966283132826e+00,-1.316981880793266155e-02
8.407140567707795498e+00,-1.870978256615059010e+00,-3.063017132550256427e-01,1.894976511825157361e+00,-1.318849556242642808e-02
8.546903794513058372e+00,-1.860249744376734959e+00,-2.802154315165016341e-01,1.893131654120309371e+00,-1.321128188864710735e-02
8.706031460680234701e+00,-1.846426776702145833e+00,-2.506879433823969716e-01,1.891027298914971899e+00,-1.323738236451726426e-02
8.826406556686785976e+00,-1.838607551252996908e+00,-2.284903753518690017e-01,1.889432653345908486e+00,-1.325723913799208876e-02
8.946781652693337250e+00,-1.830023014948055859e+00,-2.064017405994587051e-01,1.887835611748100995e+00,-1.327719229621414886e-02
9.096834461426414720e+00,-1.818049432279248867e+00,-1.790200508850382510e-01,1.885841457020686507e+00,-1.330220206214128079e-02
9.270290105198609965e+00,-1.802388739395292205e+00,-1.475810126228385144e-01,1.883531593805747528e+00,-1.333130565605927971e-02
9.397268423485440891e+00,-1.793780728805663971e+00,-1.247305886844828210e-01,1.881837447350930947e+00,-1.335274003041073479e-02
9.524246741772271818e+00,-1.784229304302292540e+00,-1.020066150942625927e-01,1.880140571974205033e+00,-1.337428944700091472e-02
9.686868044847262382e+00,-1.770648478331414921e+00,-7.309041212803313314e-02,1.877963373010642645e+00,-1.340205009898283797e-02
9.877733412967206306e+00,-1.752697826488775812e+00,-3.942221024389942069e-02,1.875402257589463773e+00,-1.343487371786458197e-02
1.001353217382009042e+01,-1.742904732485508923e+00,-1.566826408192324369e-02,1.873576223474126667e+00,-1.345838374469804366e-02
1.014933093467297454e+01,-1.731994308502726954e+00,7.933085009050613867e-03,1.871746987265120898e+00,-1.348202976935152994e-02
1.032428715419509579e+01,-1.716621844477638215e+00,3.811071993451060902e-02,1.869385542549270918e+00,-1.351269669192465758e-02
1.053737150180817572e+01,-1.695872128641983112e+00,7.451083324983903688e-02,1.866502192219450018e+00,-1.355035486488301300e-02
1.069034533535233678e+01,-1.683420768109781251e+00,1.003781813993739197e-01,1.864427261030870531e+00,-1.357759414791825589e-02
1.084331916889649783e+01,-1.670015104501024084e+00,1.260356076600988029e-01,1.862348148577748885e+00,-1.360501744969013112e-02
1.104246152339835518e+01,-1.651086269452319399e+00,1.591170565060180675e-01,1.859635236215489096e+00,-1.364099733351766680e-02
1.127759668925437886e+01,-1.626657062575686208e+00,1.977013907823458316e-01,1.856422727645488324e+00,-1.368386686300882699e-02
1.145290519443955368e+01,-1.610688947603731824e+00,2.261019270408538839e-01,1.854021006774270841e+00,-1.371611266797042109e-02
1.162821369962472851e+01,-1.593615153281575214e+00,2.541984874270145633e-01,1.851613610559028844e+00,-1.374861171113176198e-02
1.185466900355434205e+01,-1.569826702515509265e+00,2.900315895124379595e-01,1.848495377209022017e+00,-1.379096013128161546e-02
1.212412433895132224e+01,-1.539374504401895383e+00,3.319667321560785811e-01,1.844772477989081283e+00,-1.384191295444466181e-02
1.234692669867896520e+01,-1.515002427109285676e+00,3.660229117418867251e-01,1.841683730024561871e+00,-1.388450927389939249e-02
1.256972905840660815e+01,-1.489417368408247455e+00,3.995075486232350093e-01,1.838585444460534069e+00,-1.392752974591718318e-02
1.284212964845817062e+01,-1.455656948523807115e+00,4.396391256648335966e-01,1.834784347502126822e+00,-1.398072161503502789e-02
1.316287219481793613e+01,-1.412696130568094732e+00,4.856800376577290468e-01,1.830289978948642871e+00,-1.404420828696244586e-02
1.349388639338991958e+01,-1.364898202335521171e+00,5.316998751565904513e-01,1.825630166839867119e+00,-1.411071848133934464e-02
1.383186222659933051e+01,-1.310840943262838953e+00,5.769557533368951940e-01,1.820849459219865629e+00,-1.417969441447252017e-02
1.422456359561672912e+01,-1.236814003641646842e+00,6.270395056774533682e-01,1.815265112512524759e+00,-1.426123438232219758e-02
1.471059162631269501e+01,-1.115146981333794862e+00,6.843842333282568191e-01,1.808308805336668712e+00,-1.436429279137861267e-02
1.517571594427025161e+01,-8.989729709142390002e-01,7.319360622410958639e-01,1.801604240030241666e+00,-1.446522010001998967e-02
1.541497546485190817e+01,-5.924666507632661006e-01,7.504498887475750113e-01,1.798136991463550771e+00,-1.451804486204114064e-02
