1.719240000000000146e+04,3.536819999999999595e+02,4.000000000000000192e-04,1.000000000000000000e+00,4.000000000000000083e-02,3.540000000000000000e+02,2.085994416133032825e+00
2.011176000000000204e+04,3.546829999999999927e+02,3.499999999999999964e-04,9.999942862436996815e-01,9.999146386274613274e-01,4.416663995218636387e+02,2.939508340493934295e-06
2.367221999999999753e+04,3.556829999999999927e+02,2.833333333333333537e-04,9.999873039608111469e-01,9.999362713840405092e-01,4.416753559396651667e+02,2.291723706107102902e-06
2.795081999999999971e+04,3.566839999999999691e+02,2.333333333333333310e-04,9.999789021360081520e-01,9.999470828444367854e-01,4.416847434000782187e+02,2.129632857604500713e-06
3.423641999999999825e+04,3.637239999999999895e+02,4.666666666666666619e-04,9.999665387129791361e-01,9.999553025960398189e-01,4.416978549876037050e+02,2.056444502332341618e-06
3.630239999999999418e+04,3.647249999999999659e+02,4.833333333333333362e-04,9.999624698615998675e-01,9.999571340887991600e-01,4.417020902790795276e+02,2.044986070751393168e-06
3.834659999999999854e+04,3.657259999999999991e+02,4.833333333333333362e-04,9.999584414083390049e-01,9.999586977363066342e-01,4.417062607205352833e+02,2.036473370450982860e-06
4.031616000000000349e+04,3.667299999999999613e+02,5.166666666666666846e-04,9.999545577051101031e-01,9.999600257976112294e-01,4.417102649268801997e+02,2.030129674888659233e-06
4.221516000000000349e+04,3.677319999999999709e+02,5.333333333333333589e-04,9.999508109650750987e-01,9.999611707831149721e-01,4.417141154787138930e+02,2.025300227883475256e-06
4.403886000000000058e+04,3.687319999999999709e+02,5.500000000000000331e-04,9.999472107898642603e-01,9.999621641171294595e-01,4.417178056460377320e+02,2.021585920011481540e-06
4.580573999999999796e+04,3.697339999999999804e+02,5.666666666666667074e-04,9.999437209145697336e-01,9.999630405682239376e-01,4.417213748616146063e+02,2.018675603183367763e-06
4.747859999999999854e+04,3.707339999999999804e+02,5.999999999999999474e-04,9.999404150509300093e-01,9.999638028152715297e-01,4.417247496730951184e+02,2.016425280364737987e-06
4.905503999999999360e+04,3.717369999999999663e+02,6.333333333333332959e-04,9.999372982240574137e-01,9.999644688183060293e-01,4.417279266965074953e+02,2.014674003304364127e-06
5.054627999999999884e+04,3.727369999999999663e+02,6.666666666666666444e-04,9.999343485044303037e-01,9.999650579473639000e-01,4.417309296258817994e+02,2.013292745636899004e-06
5.194836000000000058e+04,3.737409999999999854e+02,7.166666666666665587e-04,9.999315739544658577e-01,9.999655798701417853e-01,4.417337512832817765e+02,2.012201251395115000e-06
5.328192000000000553e+04,3.747419999999999618e+02,7.500000000000000156e-04,9.999289339260021281e-01,9.999660506614761468e-01,4.417364337767100437e+02,2.011323621435953610e-06
5.452368000000000029e+04,3.757419999999999618e+02,8.000000000000000383e-04,9.999264746933843595e-01,9.999664687864395773e-01,4.417389307009100889e+02,2.010629562658895228e-06
5.568869999999999709e+04,3.767439999999999714e+02,8.666666666666666269e-04,9.999241666162134168e-01,9.999668448304566137e-01,4.417412726570252062e+02,2.010074368233255313e-06
5.677409999999999854e+04,3.777450000000000045e+02,9.166666666666666496e-04,9.999220155604212623e-01,9.999671820372677544e-01,4.417434540765190718e+02,2.009632580559560359e-06
5.779709999999999854e+04,3.787459999999999809e+02,9.833333333333332382e-04,9.999199875356403755e-01,9.999674889181271453e-01,4.417455097202166030e+02,2.009277195913141691e-06
5.875218000000000029e+04,3.797459999999999809e+02,1.049999999999999935e-03,9.999180936020422017e-01,9.999677662472213902e-01,4.417474286008593936e+02,2.008994982232058611e-06
5.963394000000000233e+04,3.807489999999999668e+02,1.133333333333333415e-03,9.999163445867239597e-01,9.999680147012549591e-01,4.417491999553145661e+02,2.008774178234023632e-06
6.047760000000000582e+04,3.817519999999999527e+02,1.183333333333333329e-03,9.999146707167961834e-01,9.999682459052344763e-01,4.417508946041197078e+02,2.008596271660735937e-06
6.125141999999999825e+04,3.827549999999999955e+02,1.299999999999999940e-03,9.999131350454797396e-01,9.999684526076475510e-01,4.417524488444540225e+02,2.008459998946634141e-06
6.197748000000000320e+04,3.837559999999999718e+02,1.383333333333333420e-03,9.999116938352589079e-01,9.999686420747568860e-01,4.417539070686459013e+02,2.008354199705453606e-06
6.265955999999999767e+04,3.847569999999999482e+02,1.466666666666666683e-03,9.999103396417449163e-01,9.999688162640576472e-01,4.417552768983550777e+02,2.008273233576486492e-06
6.328757999999999447e+04,3.857589999999999577e+02,1.600000000000000077e-03,9.999090925363177673e-01,9.999689735052399442e-01,4.417565381136831775e+02,2.008213691399396684e-06
6.387792000000000553e+04,3.867609999999999673e+02,1.699999999999999905e-03,9.999079200432565706e-01,9.999691186548398392e-01,4.417577236273574499e+02,2.008170243018830651e-06
6.441989999999999418e+04,3.877659999999999627e+02,1.850000000000000082e-03,9.999068434189775090e-01,9.999692497147667503e-01,4.417588120047473694e+02,2.008140590881193313e-06
6.493374000000000524e+04,3.887659999999999627e+02,1.950000000000000127e-03,9.999058225341868056e-01,9.999693720803300989e-01,4.417598438598229222e+02,2.008121177123745524e-06
6.540239999999999418e+04,3.897669999999999959e+02,2.133333333333333436e-03,9.999048912764126884e-01,9.999694821243809706e-01,4.417607849806011586e+02,2.008110590338051666e-06
6.584393999999998778e+04,3.907669999999999959e+02,2.266666666666666829e-03,9.999040137895496283e-01,9.999695844695660751e-01,4.417616716381585320e+02,2.008106625433992246e-06
6.625680000000000291e+04,3.917679999999999723e+02,2.433333333333333355e-03,9.999031931955527641e-01,9.999696790246451750e-01,4.417625007028321988e+02,2.008108032097041820e-06
6.663461999999999534e+04,3.927699999999999818e+02,2.650000000000000012e-03,9.999024421585595013e-01,9.999697646070948576e-01,4.417632594050296575e+02,2.008113528613235164e-06
6.698760000000000582e+04,3.937749999999999773e+02,2.850000000000000103e-03,9.999017404229895156e-01,9.999698437600443857e-01,4.417639682285197296e+02,2.008122204351088763e-06
