Total number of NODE iterations: 1000
--------------------------------------------------

1, 8.2526E-02, 7.1165
2, 8.2526E-02, 3.3073
3, 8.2470E-02, 3.1931
4, 8.2468E-02, 2.9757
5, 8.2467E-02, 4.0733
6, 8.2467E-02, 3.1762
7, 8.2460E-02, 3.4311
8, 8.2460E-02, 3.2933
9, 8.2460E-02, 3.5882
10, 8.2460E-02, 3.1417
11, 8.2460E-02, 3.3813
12, 8.2460E-02, 3.6875
13, 8.2460E-02, 3.7392
14, 8.2460E-02, 2.7447
15, 8.2460E-02, 2.8093
16, 8.2460E-02, 2.7247
17, 8.2460E-02, 2.8185
18, 8.2460E-02, 2.7344
19, 8.2458E-02, 2.6986
20, 8.2457E-02, 2.8143
21, 8.2454E-02, 2.7606
22, 8.2451E-02, 2.6612
23, 8.2451E-02, 2.8243
24, 8.2451E-02, 2.8866
25, 8.2451E-02, 2.6780
26, 8.2451E-02, 2.7450
