9.937888198757738323e-04,5.328947368421040665e+00,1.099052240151666103e-02,0.000000000000000000e+00,1.290014008227404207e+06
3.478260869565215352e-03,2.042763157894734150e+01,3.843540585946481764e-02,-5.246447698040486093e-03,1.290195354437413858e+06
5.217391304347819558e-03,3.996710526315791867e+01,5.757843266823559764e-02,6.844117444850555086e-03,1.290440681405965006e+06
6.956521739130430704e-03,5.684210526315791867e+01,7.662919746920364428e-02,7.375294783973368982e-03,1.290799644044435583e+06
7.950310559006204536e-03,7.016447368421052033e+01,8.746141549709129936e-02,-6.909236804919572858e-03,1.291085900079209590e+06
8.695652173913034910e-03,9.858552631578942282e+01,9.554987252588081903e-02,-7.600482100735318942e-03,1.291346564262907952e+06
9.440993788819872223e-03,1.127960526315789025e+02,1.036027524475347655e-01,-3.454957577507395891e-03,1.291634571986286435e+06
9.937888198757759139e-03,1.367763157894736423e+02,1.089500183027570651e-01,7.390867428403640003e-04,1.291839277770140674e+06
1.142857142857142683e-02,1.669736842105263008e+02,1.248800126252254256e-01,2.216295940808006223e-02,1.292497720474488102e+06
1.267080745341614412e-02,1.927302631578947398e+02,1.380183632102647551e-01,4.926978459751397282e-02,1.293074095329593867e+06
1.614906832298135947e-02,2.122697368421052602e+02,1.741275910637389013e-01,1.435888503823160300e-01,1.294653958167283796e+06
1.913043478260868790e-02,2.451315789473684106e+02,2.042956620532410672e-01,2.001106668435791991e-01,1.295963191759692971e+06
2.037267080745341213e-02,2.833223684210526017e+02,2.166444884194494158e-01,2.084493930275853057e-01,1.296557922402386088e+06
2.062111801242235559e-02,3.081907894736841627e+02,2.190972345037497937e-01,2.089750186517344566e-01,1.296683593428554712e+06
2.161490683229813636e-02,3.383881578947368212e+02,2.288469445908839495e-01,2.076570732010034337e-01,1.297214885328524280e+06
2.236024844720496674e-02,3.623684210526315610e+02,2.360900038540918733e-01,2.036904074676699483e-01,1.297648772819830338e+06
2.285714285714285365e-02,3.801315789473684390e+02,2.408826890083988481e-01,2.000751935772134005e-01,1.297957853467418579e+06
2.360248447204969097e-02,3.899013157894736423e+02,2.480141037616987454e-01,1.944865465329095600e-01,1.298452968843061244e+06
2.484472049689440826e-02,3.756907894736842195e+02,2.597293591463222806e-01,1.892636573734163274e-01,1.299355105098855449e+06
2.608695652173912555e-02,3.588157894736842195e+02,2.712039361428960071e-01,1.970528693904602391e-01,1.300333781252314104e+06
2.683229813664595592e-02,3.348355263157894797e+02,2.779692988994597047e-01,2.084685194839786537e-01,1.300934429896553513e+06
2.757763975155278630e-02,3.188486842105263008e+02,2.846410236509923641e-01,2.207176039786366839e-01,1.301539362631131895e+06
2.807453416149068709e-02,3.001973684210526017e+02,2.890358970926235060e-01,2.291716079723545019e-01,1.301943823642978678e+06
2.881987577639751746e-02,2.886513157894736423e+02,2.955476527850743329e-01,2.419720842900794644e-01,1.302550830406489316e+06
3.055900621118012167e-02,2.779934210526315610e+02,3.103626320503111713e-01,2.668695174885022947e-01,1.303961515600336948e+06
3.204968944099378242e-02,2.859868421052631220e+02,3.226195814481805924e-01,2.851298056910686052e-01,1.305173882046831073e+06
3.279503105590061279e-02,2.984210526315789593e+02,3.285901531178559432e-01,2.954498399019566124e-01,1.305779002827677177e+06
3.354037267080745705e-02,3.108552631578946830e+02,3.344544791421310559e-01,3.080192023795297329e-01,1.306378507498299237e+06
3.453416149068323088e-02,3.303947368421052602e+02,3.421087274954278112e-01,3.305228346863912647e-01,1.307158577381158015e+06
3.602484472049689163e-02,3.597039473684210407e+02,3.532435252258346869e-01,3.774784761169148184e-01,1.308251175452064490e+06
3.751552795031056625e-02,3.810197368421052602e+02,3.639791247924277218e-01,4.069175491303622660e-01,1.309258920434169937e+06
3.900621118012422700e-02,3.961184210526315610e+02,3.743221665256620256e-01,4.139481345672842427e-01,1.310228704448662698e+06
4.124223602484471812e-02,4.023355263157894797e+02,3.890925988054951823e-01,4.048354914104460023e-01,1.311665598740431946e+06
4.397515527950311004e-02,3.943421052631578618e+02,4.058794961487257602e-01,3.964316533978992640e-01,1.313384137831888627e+06
4.496894409937888387e-02,3.827960526315789593e+02,4.116177140731278050e-01,3.941621003585119021e-01,1.313994953806488775e+06
4.546583850931677079e-02,3.703618421052631220e+02,4.144169528663732560e-01,3.931974765912716885e-01,1.314291592314875219e+06
4.621118012422360116e-02,3.579276315789473415e+02,4.185220908281853669e-01,3.901781690515998546e-01,1.314729431614776142e+06
4.670807453416148808e-02,3.472697368421052602e+02,4.211934593781749836e-01,3.890689951271210645e-01,1.315017524840572616e+06
4.720496894409937499e-02,3.375000000000000000e+02,4.238135794612310492e-01,3.898303802075260838e-01,1.315300843757843133e+06
4.745341614906831845e-02,3.277302631578946830e+02,4.251055137357977465e-01,3.911213645467231381e-01,1.315439655037200544e+06
4.819875776397516270e-02,3.117434210526315610e+02,4.289099365712567558e-01,3.960131873479417197e-01,1.315842731525011826e+06
4.894409937888199308e-02,2.993092105263157237e+02,4.326047008211899580e-01,3.993892414893734921e-01,1.316228759763597511e+06
4.944099378881987999e-02,2.859868421052631220e+02,4.350076300553692432e-01,4.007771199358003966e-01,1.316477286305312067e+06
4.993788819875775303e-02,2.700000000000000000e+02,4.373627828063290646e-01,4.015084467458784334e-01,1.316719155994306086e+06
5.093167701863354074e-02,2.531249999999999716e+02,4.419316374897885868e-01,4.008748812028556374e-01,1.317184301167365862e+06
5.267080745341615883e-02,2.300328947368420813e+02,4.494753241765675478e-01,4.073687683087833800e-01,1.317936019871557597e+06
5.590062111801242378e-02,2.175986842105263008e+02,4.620382469927030722e-01,4.152804706199857976e-01,1.319109202541998355e+06
6.111801242236023640e-02,2.007236842105263008e+02,4.786683308734499542e-01,4.402486162655254165e-01,1.320506695911660092e+06
6.633540372670806984e-02,2.033881578947368212e+02,4.916264799322287438e-01,4.909409086379600273e-01,1.321285621344198007e+06
6.981366459627330601e-02,2.104934210526315610e+02,4.987345993078237671e-01,4.912867047877926829e-01,1.321636152706139255e+06
7.254658385093165629e-02,2.069407894736841627e+02,5.035717399621436607e-01,4.915584017626611346e-01,1.321851360257460969e+06
7.602484472049689246e-02,1.998355263157894797e+02,5.088767643762105441e-01,4.919041979124937902e-01,1.322063754153543152e+06
7.875776397515529825e-02,1.953947368421052602e+02,5.124417145419593034e-01,4.921758948873622974e-01,1.322191336808969500e+06
8.124223602484473283e-02,1.856250000000000000e+02,5.152663159735306753e-01,4.924228921372426626e-01,1.322283011807294795e+06
8.322981366459628050e-02,1.749671052631578618e+02,5.172644116573335005e-01,4.926204899371470769e-01,1.322342523385010194e+06
