1.719240000000000146e+04,3.536819999999999595e+02,4.000000000000000192e-04,1.000000000000000000e+00,4.000000000000000083e-02,3.540000000000000000e+02,6.386338491815738393e-03
2.011176000000000204e+04,3.546829999999999927e+02,3.499999999999999964e-04,-6.818118422979796228e-30,1.252480321264262952e-01,5.896946738033466318e+02,2.348419901282817936e-03
2.367221999999999753e+04,3.556829999999999927e+02,2.833333333333333537e-04,-2.610455083636401014e-32,7.995406150208285156e-01,6.093817725881776823e+02,4.530643262533147995e-03
2.795081999999999971e+04,3.566839999999999691e+02,2.333333333333333310e-04,-5.937375280903523335e-33,9.761587625661752865e-01,6.145384345567762239e+02,2.030414168947197512e-04
3.423641999999999825e+04,3.637239999999999895e+02,4.666666666666666619e-04,1.872790235226175842e-34,9.928256201334513253e-01,6.150250513158559897e+02,2.739639036674608607e-05
3.630239999999999418e+04,3.647249999999999659e+02,4.833333333333333362e-04,1.895443393465834175e-33,9.944002953111781284e-01,6.150710265891485733e+02,1.802428077821646509e-05
3.834659999999999854e+04,3.657259999999999991e+02,4.833333333333333362e-04,-2.157061894563405422e-33,9.954582837994812028e-01,6.151019163310955946e+02,1.264315476511329113e-05
4.031616000000000349e+04,3.667299999999999613e+02,5.166666666666666846e-04,3.306410631176234579e-33,9.961931351108352928e-01,6.151233715431588962e+02,9.372599423793314094e-06
4.221516000000000349e+04,3.677319999999999709e+02,5.333333333333333589e-04,3.180224777373208882e-33,9.967293134924803955e-01,6.151390261670321706e+02,7.243228704297203850e-06
4.403886000000000058e+04,3.687319999999999709e+02,5.500000000000000331e-04,3.261097223481826448e-35,9.971338926783547274e-01,6.151508385324664232e+02,5.787584740036720986e-06
4.580573999999999796e+04,3.697339999999999804e+02,5.666666666666667074e-04,1.739601139866916486e-33,9.974510050763356617e-01,6.151600971588599123e+02,4.741580466942277277e-06
4.747859999999999854e+04,3.707339999999999804e+02,5.999999999999999474e-04,-6.420770111663867184e-34,9.976999993258951482e-01,6.151673669620762439e+02,3.981012763932567507e-06
4.905503999999999360e+04,3.717369999999999663e+02,6.333333333333332959e-04,2.926276547975953226e-34,9.978990531204167125e-01,6.151731786702511044e+02,3.412726070200690770e-06
5.054627999999999884e+04,3.727369999999999663e+02,6.666666666666666444e-04,-2.224915759856633594e-34,9.980618219335509744e-01,6.151779309777576827e+02,2.975043455945801306e-06
5.194836000000000058e+04,3.737409999999999854e+02,7.166666666666665587e-04,-1.780830365608665093e-33,9.981962240595935176e-01,6.151818550724301531e+02,2.632432780504041243e-06
5.328192000000000553e+04,3.747419999999999618e+02,7.500000000000000156e-04,1.508708571062003705e-34,9.983099849960498373e-01,6.151851765130787726e+02,2.356030184631860096e-06
