4.400000000000000000e+01,5.679778930000000337e+00,3.585269484165978611e+02,4.234055731308919435e-01,5.403868230388595428e+00,1.431493345703007947e+01,3.928876308897706615e-02,3.568444370859029391e+01,6.228343790740479289e-04,1.533679015267799643e-02,1.664795782211354175e-04,1.538942809463731812e-07,9.994520781328574799e+01
4.500000000000000000e+01,5.896494099999999960e+00,3.583983510785566864e+02,4.232558995609247421e-01,5.536293859486369762e+00,1.431859864965296048e+01,3.930218795365650331e-02,3.568077857648172113e+01,6.227738647497200412e-04,1.604506574551472359e-02,1.664846765668298503e-04,1.538924464803630674e-07,9.994448610773184782e+01
4.600000000000000000e+01,6.056658679999999961e+00,3.582697822352771482e+02,4.231062693846161515e-01,5.668692020337044113e+00,1.432226490712991662e+01,3.931561787129976560e-02,3.567711238042988242e+01,6.227124395796051213e-04,1.676710540333541111e-02,1.664899107785079756e-04,1.538906100289619882e-07,9.994375063292407901e+01
4.700000000000000000e+01,6.356766949999999916e+00,3.581412417543238575e+02,4.229566914007757417e-01,5.801062836996333516e+00,1.432593222985330428e+01,3.932905286990058535e-02,3.567344511651546668e+01,6.226536306365655681e-04,1.750276876974703189e-02,1.664952830375333631e-04,1.538887750006574698e-07,9.994300152918880542e+01
4.800000000000000000e+01,6.406778690000000331e+00,3.580127295048679912e+02,4.228071718683116265e-01,5.933406438154593232e+00,1.432960062191595974e+01,3.934249297719915467e-02,3.566977678078727365e+01,6.225972960943528282e-04,1.825191704872024256e-02,1.665007945418940920e-04,1.538869438550715399e-07,9.994223893529296276e+01
4.900000000000000000e+01,6.300372069999999880e+00,3.578842453577680089e+02,4.226577151923160414e-01,6.065722961449945494e+00,1.433327009619102732e+01,3.935593822069768932e-02,3.566610736916563695e+01,6.225346427367482640e-04,1.901441298769300861e-02,1.665064457745511371e-04,1.538851183584308945e-07,9.994146298846111165e+01
5.000000000000000000e+01,6.661985669999999971e+00,3.577557891851024579e+02,4.225083244231276902e-01,6.198012529806906201e+00,1.433694065070634061e+01,3.936938862763370711e-02,3.566243687788800543e+01,6.224714050367157392e-04,1.979012086078823715e-02,1.665122367012542807e-04,1.538832997704430122e-07,9.994067382439192215e+01
5.100000000000000000e+01,6.710367680000000057e+00,3.576273608605875438e+02,4.223590016246896450e-01,6.330275273256816604e+00,1.434061229124534087e+01,3.938284422501592968e-02,3.565876530308101167e+01,6.224056730464909643e-04,2.057890645211382999e-02,1.665181669131195500e-04,1.538814889808527676e-07,9.993987157727475790e+01
5.200000000000000000e+01,6.804698550000000346e+00,3.574989602591682001e+02,4.222097481404286645e-01,6.462511308513184005e+00,1.434428501078321894e+01,3.939630503960131480e-02,3.565509264114840704e+01,6.223480677353278702e-04,2.138063703922897171e-02,1.665242357324433380e-04,1.538796866093620912e-07,9.993905637980596168e+01
5.300000000000000000e+01,7.074980570000000135e+00,3.573705872576255160e+02,4.220605647918523329e-01,6.594720771070103460e+00,1.434795882239048304e+01,3.940977109794394778e-02,3.565141888814841309e+01,6.222894604902492761e-04,2.219518137671653776e-02,1.665304422879716208e-04,1.538778930785770285e-07,9.993822836320538272e+01
5.400000000000000000e+01,7.247422639999999916e+00,3.572422417339849972e+02,4.219114520187651762e-01,6.726903785177538175e+00,1.435163372875596188e+01,3.942324242635648207e-02,3.564774404036949562e+01,6.222308738824210541e-04,2.302240967995695248e-02,1.665367855722640379e-04,1.538761086674440314e-07,9.993738765723217909e+01
5.500000000000000000e+01,7.361174179999999900e+00,3.571139235677037505e+02,4.217624099846705166e-01,6.859060474306478028e+00,1.435530973294543422e+01,3.943671905092786117e-02,3.564406809412663080e+01,6.221729273107899421e-04,2.386219360903123199e-02,1.665432644823069670e-04,1.538743335502396523e-07,9.993653439020148710e+01
5.600000000000000000e+01,7.287514599999999731e+00,3.569856326397861608e+02,4.216134386536791179e-01,6.991190967838699422e+00,1.435898684528231684e+01,3.945020099753664827e-02,3.564039104563065763e+01,6.221090863602723705e-04,2.471440625279042527e-02,1.665498778486949340e-04,1.538725678250655003e-07,9.993566868899949895e+01
5.700000000000000000e+01,7.470305729999999755e+00,3.568573688323885449e+02,4.214645378444344392e-01,7.123295381442995122e+00,1.436266506338566096e+01,3.946368829182537313e-02,3.563671289136515696e+01,6.220452485017173572e-04,2.557892211310993855e-02,1.665566244586591212e-04,1.538708115347261999e-07,9.993479067909997582e+01
5.800000000000000000e+01,7.664779979999999604e+00,3.567291320290585759e+02,4.213157072719928009e-01,7.255373830144324465e+00,1.436634438551791604e+01,3.947718095922174431e-02,3.563303362783369721e+01,6.219866477556889759e-04,2.645561708928596822e-02,1.665635030712090097e-04,1.538690646819222510e-07,9.993390048457956709e+01
5.900000000000000000e+01,7.859020680000000425e+00,3.566009221149167274e+02,4.211669465784498856e-01,7.387426438460463984e+00,1.437002482093215860e+01,3.949067902495611432e-02,3.562935325136422904e+01,6.219277029817544969e-04,2.734436846260067389e-02,1.665705124281034483e-04,1.538673272403464779e-07,9.993299822813310129e+01
