1.121317398661622958e-02
1.609102459722870027e+00
3.726905348247481608e-03
2.197026236412167807e-02
1.000000052149169726e-02
2.137899977017078186e+02
4.097997039180274401e-03
1.000000000000000021e-02
1.000000000000000021e-03
9.999995509366010538e+01
9.998519594938014565e-01
1.000008305802102591e-04
8.095230936177727488e-01
9.999999936750411322e+00
1.401856385936813693e-02
9.941530446575845559e-02
